product_id,user_id,user,rating
1918,2113,tranphi93,5
1918,1938,n*****2,5
1918,2114,luongpilot,5
1918,2115,nhungphungbg,5
1918,108,n*****e,5
1918,2116,kavintran1996,5
1918,505,t*****6,5
1918,698,d*****0,5
1918,2117,nhngocanh,5
1918,1159,t*****e,5
1918,57,t*****7,5
1918,2118,thanhphat12082002,5
1918,541,h*****3,5
1918,1959,h*****7,5
1918,2119,damhoang14112000,5
1918,2120,bttinie,5
1918,2121,bequay651,5
1918,2122,trungskinaz,5
1918,2123,4vq4bwqr2f,5
1918,2124,hoangtamshopee,5
1918,2125,k*****i,5
1918,2126,g.e.n.z.o,5
1918,2127,i*****m,5
1918,2128,truonghip133,5
1918,2129,ankhnh714,5
1918,2106,khuutieulong88,5
1918,795,h*****1,5
1918,893,c*****1,5
1918,2130,w*****9,5
1918,2131,michi92,5
1918,2132,thaiviet220504,5
1918,2133,hoang_tung1,5
1918,2134,o*****n,4
1918,2135,duyhau321,4
1918,2136,baonhay130,4
1918,1957,p*****9,4
1918,226,t*****u,4
1918,2137,0*****k,4
1918,2138,thiensu2407,4
1918,2139,letrandiemhan,4
1918,2140,thanh98xyz,4
1918,2141,duynguyen487,3
1918,2142,luynba,2
1918,2143,ngocduonh,1
1918,2144,p*****t,1
1918,2145,candytien0107,1
1919,2146,trangwrong,5
1919,2147,thuytrangtran97,5
1919,2148,tannguyen8.5,5
1919,2149,manhanh2anh2,5
1919,2150,n*****p,5
1919,2151,hang.1301,5
1919,2152,tanthanh86,5
1919,2152,tanthanh86,5
1919,2153,hoangsatoh,5
1919,2154,huongg1602,5
1919,110,d*****7,5
1919,2155,lananh1912,5
1919,2156,sansan20618,5
1919,2157,thaihung9682,5
1919,2158,trihm,5
1919,2159,cuong9131,5
1919,2160,q*****5,5
1919,2161,p*****g,5
1919,2161,p*****g,5
1919,2162,mythuy.vt,5
1919,2163,nozza12,5
1919,2164,hatrinh900,5
1919,2165,bach_duong253,5
1919,2166,baoho_phucduy,5
1919,2167,hoanglong11388,5
1919,2168,vothuy1008,5
1919,2169,lynmint122119,5
1919,2170,map_mum_mim,5
1919,2171,hannah242,5
1919,2172,n*****_,5
1919,2173,buihongthuy97,5
1919,2174,hanhanh93,5
1919,2175,phuongthaop98,5
1919,2176,tuyetvanilla,5
1919,2177,thuymicky.1903,5
1919,2178,chuanghira4,5
1919,2179,vuongphuongtq,5
1919,1957,p*****9,5
1919,2180,annie.jca,5
1919,2157,thaihung9682,5
1919,2180,annie.jca,5
1919,2181,khanhtran3005,5
1919,2182,hang_9315,5
1919,2183,mobi8982,5
1919,2184,tuananhtran11594,5
1919,2185,l*****o,5
1919,2186,hangtothi,5
1919,2187,cuongnguyen.haui96,5
1919,2188,hoatvkh,5
1919,2189,vyng2408,5
1919,2190,duc_30992,5
1919,2191,nguyenvansangv108,5
1919,2192,hanh291287,5
1919,2193,nguyenhuyanhtao,5
1919,768,n*****6,4
1919,2194,hvt365,4
1919,2195,rika_shop365,4
1919,2196,mqtrang90,3
1919,2197,khanhnguyen010393,3
1919,2196,mqtrang90,2
1919,2198,trangtran130796,1
1920,768,n*****6,5
1920,2199,bfgmbnmkldfnkdfkv,5
1920,2200,dunggold711,5
1920,324,t*****3,5
1920,2201,donqquoctienpro,5
1920,2202,nguyenlinhtrang...,5
1920,2203,hathutrang190698,5
1920,2204,_mduyn.handsome_,5
1920,860,n*****1,5
1920,2205,lythanghung,5
1920,2206,nhannghia0805,5
1920,650,q*****1,5
1920,1508,v*****4,5
1920,2207,hiennguyen761,5
1920,2208,mhao1004,5
1920,2209,cobethickmuasam25tuoi,5
1920,2210,k*****m,5
1920,1437,p*****0,5
1920,1437,p*****0,5
1920,2211,0*****a,5
1920,2212,nhuhuynh_94,5
1920,2213,r*****1,5
1920,958,n*****g,5
1920,2214,dang_huyen_254,5
1920,2215,thuy.1398,5
1920,2216,hanakochibi,5
1920,2217,phanyen22361895,5
1920,2218,trananhduc_s2t,5
1920,2219,minhminh24.7,5
1920,37,l*****7,5
1920,831,t*****1,5
1920,2220,tuancuong704,5
1920,2221,dothithuyshpy97,5
1920,2222,hailytran2105,5
1920,774,q*****9,5
1920,2223,nailboxmint93,5
1920,2224,phducdung,5
1920,2224,phducdung,5
1920,2225,bichngoctruong2606,5
1920,2226,g*****e,5
1920,2227,hainam1004,5
1920,132,n*****0,5
1920,2228,a*****6,5
1920,2229,d*****v,5
1920,2230,naikyofashion,5
1920,2231,nhatmaidoan,5
1920,2232,dcuong123456789,5
1920,2233,sed.truong,5
1920,2234,v*****8,5
1920,2235,boss3107,5
1920,2236,chickennuggets2807,5
1920,2237,papu_official_hcm,5
1920,2238,cauchudatj,5
1920,2239,runna.store,5
1920,2240,minhtuyen3290,4
1920,2241,tranhuan_cool,4
1920,2242,caolethunguyen,4
1920,2243,s4w5tw0atb,4
1920,2244,vn0828_14764,4
1920,2245,thienntm,4
1920,1539,t*****4,4
1920,2246,q5ie0tt7n0,4
1920,2247,thienkhanh071994,4
1920,2248,trannuthuy,4
1920,2249,sabopro,4
1920,2250,kieuloan.ittpc,4
1920,2251,thyhuynh36,4
1920,594,a*****3,4
1920,2252,tuyetdung.1011,4
1920,2253,khanhthuy18,4
1920,2254,nhok_coss,4
1920,2255,pancuong,4
1920,2256,a*****s,4
1920,2257,fakexeo,4
1920,2258,thuongt77,3
1920,2259,thuymy2015,3
1920,2260,camonviedadcnasagoiten,3
1920,2261,yomi2323,3
1920,2262,ngocanh212190,2
1920,2263,phantramy26890,1
1920,2264,baochau277,1
1921,2265,hushushe,5
1921,2266,aibara258,5
1921,2267,oaowljktge,5
1921,1821,a*****9,5
1921,2268,b_u_i_t_h_a_n_h_a_n,5
1921,2047,s*****p,5
1921,545,c*****g,5
1921,2269,k*****2,5
1921,2270,52pq162txu,5
1921,2271,qingqingshop7s,5
1921,2272,d*****g,5
1921,2273,ltchi288,5
1921,2274,nguyen090503,5
1921,2275,hatrangkhanhlinh,5
1921,2276,hoangduong440,5
1921,2277,choigimi,5
1921,1117,binhng250,5
1921,2278,minhnguyetk4,5
1921,768,n*****6,5
1921,2279,khanhmo124,5
1921,2280,nguyenlanvy610,5
1921,2281,p*****c,5
1921,1305,m*****1,5
1921,2282,k*****t,5
1921,1245,_*****_,5
1921,2283,thaonhi05072002,5
1921,2284,m*****p,5
1921,2285,ha_be05,5
1921,2286,hachopp,5
1921,1292,_*****h,5
1921,2287,xuandung_0821,5
1921,2288,mtam09,5
1921,1046,m*****o,5
1921,505,t*****6,5
1921,44,n*****a,5
1921,2289,lekhanhlinh188_anime,5
1921,250,h*****6,5
1921,324,t*****3,5
1921,504,k*****a,5
1921,324,t*****3,5
1921,1530,h*****g,5
1921,91,s*****2,5
1921,2290,jpcrush,5
1921,2291,chungbinh9,5
1921,132,n*****0,5
1921,241,t*****5,5
1921,2291,chungbinh9,5
1921,91,s*****2,5
1921,2292,littlebean1720,5
1921,2293,l*****1,5
1921,2294,hoa_15578,5
1921,2295,m*****w,5
1921,2296,bongiu2606,5
1921,2297,hoapphuong,5
1921,1938,n*****2,4
1921,2298,mauthuydung_2003,4
1921,381,a*****y,4
1921,324,t*****3,4
1921,2299,thithi_197,4
1921,597,t*****y,4
1921,2300,wlxcz80jjw,4
1921,2301,dngocha.10,4
1921,2302,phamtuyet7x,4
1921,2303,ajmhshd,4
1921,1966,t*****h,4
1921,2304,nguyentiendung03092002,4
1921,2305,quach.thi.ngoc.mai56,4
1921,2306,jlittle_kim,4
1921,2307,se2dbg8dip,4
1921,2308,annanhule93,4
1921,2309,quanthau,4
1921,2310,babysharkhg,4
1921,2311,p*****5,4
1921,1159,t*****e,4
1921,2312,trangchotre,4
1921,2313,dinh_xuan_phat,4
1921,2314,giatue16032003,4
1921,2315,v*****g,4
1921,2316,thuhien2739,4
1921,222,l*****0,4
1921,2317,nguyenphuong20202,4
1921,2318,tieuphung165,4
1921,2319,phamxuanthien222,4
1921,2320,daothuhang26092003,4
1921,2321,tusadboy,4
1921,2322,mvyyyyy,4
1921,2323,pubaka227,4
1921,2324,nguyencongminh05,4
1921,228,c*****k,4
1921,2325,bangtanboy301295,3
1921,2326,d*****6,3
1921,2327,c*****_,3
1921,2328,naturalismstore,3
1921,2329,4*****3,3
1921,2330,khaiphantm,3
1921,109,h*****2,3
1921,2331,quockha1012,3
1921,2332,hoangthikimyen,3
1921,2333,t_24.,2
1921,2334,thaibaquyen04,2
1921,450,m*****5,2
1921,768,n*****6,1
1921,2335,lety2003,1
1921,2336,w*****5,1
1922,2337,tien24032000,5
1922,2338,nguyenhongvu281195,5
1922,2339,phuongthuymery,5
1922,2340,tranminhquan9189,5
1922,2341,hohfu86._66,5
1922,2342,tuan0165,5
1922,742,t*****n,5
1922,2343,petrustung,5
1922,2344,number_three_airshop,5
1922,1295,v*****7,5
1922,2345,hoangtai92,5
1922,549,l*****2,5
1922,2346,longhot3,5
1922,1966,t*****h,5
1922,2347,m*****r,5
1922,2348,t*****m,5
1922,1149,p*****3,5
1922,2349,e*****2,5
1922,2161,p*****g,5
1922,2350,hoangluan88,5
1922,2350,hoangluan88,5
1922,2351,p*****y,5
1922,2352,bahuyhot123,5
1922,2353,leducmanh230197,5
1922,2353,leducmanh230197,5
1922,2353,leducmanh230197,5
1922,2344,number_three_airshop,5
1922,2354,mainguyen1702,5
1922,2344,number_three_airshop,5
1922,2355,tuyetmai28102004,5
1922,2356,quynhsy159,5
1922,2357,louisnguyen1,5
1922,2358,beandawnson,5
1922,2359,nganntk2602,5
1922,2360,ikxyydo8lf,5
1922,2361,f*****7,5
1922,2362,nguyenthithuhienbap,5
1922,2363,dangkyluon,5
1922,2364,nguyenhoa01011984,5
1922,2365,noopjta,5
1922,879,n*****9,5
1922,2366,a*****1,5
1922,2367,teedeekay,5
1922,2368,alent2002,5
1922,2369,nguyen_ha_linh123,5
1922,1281,p*****7,5
1922,2370,hamoc0909,5
1922,541,h*****3,5
1922,2371,q*****h,5
1922,2349,e*****2,5
1922,2356,quynhsy159,5
1922,8,x*****5,5
1922,1938,n*****2,5
1922,2226,g*****e,5
1922,50,h*****8,4
1922,2372,susuman2207,4
1922,2373,daothiminh87,4
1922,2374,lehoangtuanvinh,4
1922,2375,dat_1,3
1922,2376,toilaminhkhanhdeptrai,3
1922,982,l*****9,1
1923,768,n*****6,5
1923,768,n*****6,5
1923,2377,letrunganh206,5
1923,766,n*****4,5
1923,2378,yongbebi,5
1923,2379,katharineta,5
1923,2380,thuan.110617,5
1923,2380,thuan.110617,5
1923,2381,tientienangel,5
1923,2382,lucythao24,5
1923,2383,phtrhieu99,5
1923,1940,s*****9,5
1923,2384,thekid0402,5
1923,1940,s*****9,5
1923,2384,thekid0402,5
1923,2385,duyenpham79,5
1923,86,c*****0,5
1923,2386,didi_uyenvy,5
1923,2387,dtcon1223,5
1923,2388,sunflower1811_,5
1923,2389,tomytuyet,5
1923,2390,trangtrang0913101914,5
1923,1530,h*****g,5
1923,2391,manhcuong090692,5
1923,2392,nguyenhoa180794_gmail.com.vn,5
1923,2393,samsam2211,5
1923,1293,n*****5,5
1923,2394,bachamgachngangbacham,5
1923,2395,thodaunguoi,5
1923,288,h*****l,5
1923,199,Người dùng Shopee,5
1923,1149,p*****3,5
1923,2396,x*****7,5
1923,2397,thiennguyen9295,5
1923,2398,conghoa95,5
1923,40,t*****0,5
1923,2399,camnhi00,5
1923,2400,beohien93hd,5
1923,80,d*****3,5
1923,2401,thanhthaohang,5
1923,1606,m*****m,5
1923,2402,tieusong240196,5
1923,466,b*****4,5
1923,958,n*****g,5
1923,2403,h4_tocs3bj,5
1923,512,c*****i,5
1923,899,t*****c,5
1923,2404,lythucnguuen,5
1923,2405,kim9194,5
1923,2406,dy2503,5
1923,2407,k*****0,5
1923,2408,tankhanhdh,5
1923,2408,tankhanhdh,5
1923,2409,d*****y,5
1923,2410,vananhbak,4
1923,2411,jooniemia,4
1923,2412,thangtien1001,4
1923,908,d*****2,4
1923,2413,hungtb131,4
1923,1940,s*****9,3
1923,33,m*****8,1
1923,2414,lehieu63,1
1924,541,h*****3,5
1924,2415,b*****8,5
1924,2416,thaotien123,5
1924,2417,khajnh,5
1924,2418,babyhuss,5
1924,2419,vuhaily77.quangyenquangninh,5
1924,2420,opxinhshop,5
1924,2421,dangngoclai,5
1924,2422,mrxuannhat7,5
1924,2423,khuongduyle95,5
1924,2424,linhho_,5
1924,2425,kim.thoa90,5
1924,2426,gunny4394,5
1924,2427,haphutann,5
1924,535,m*****6,5
1924,2428,thuhangbsc,5
1924,2429,truongdoan789,5
1924,2430,vu.thi.to.uyen_1704,5
1924,2431,uyenthy3005,5
1924,2432,danghien71,5
1924,2433,triet073,5
1924,2434,nam090405,5
1924,2435,thy_thy75,5
1924,2436,datbc2001,5
1924,2437,95tk.wearstore,5
1924,2438,phamduc0412,5
1924,2439,phamthikimkhuyen,5
1924,2440,sangsang991,4
1924,831,t*****1,1
1925,2441,i*****8,5
1925,2442,vabcpksnp0,5
1925,1940,s*****9,5
1925,2443,hoangdat1382k5,5
1925,2444,ongnoigau21,5
1925,2445,dictionary7272,5
1925,1149,p*****3,5
1925,445,t*****i,5
1925,2446,trungchi26,5
1925,2445,dictionary7272,5
1925,2447,k6n44ois8u,5
1925,2448,jpham99,5
1925,2449,nguyenvandung1291,5
1925,2450,y*****x,5
1925,2451,lethithemnam,5
1925,2452,kiri_99,5
1925,2453,thanhsang2627,5
1925,2454,tindubaii,5
1925,2453,thanhsang2627,5
1925,2455,giang110234,5
1925,2456,tct0312,5
1925,2457,hhuyh98,5
1925,2458,congnhat898989,5
1925,2459,duong_phi_hai,5
1925,2460,theminh1201,5
1925,2461,san.san.garden,5
1925,2462,stevenbui1809,5
1925,2463,mymyxuan,5
1925,2464,reanjv,5
1925,2465,flappystore,5
1925,2466,trantrongkhang1996,5
1925,2467,vann2611,5
1925,2468,batuocviet,5
1925,2469,huynhvtien1234,5
1925,2470,dung72d,5
1925,2471,leducanh26032006,5
1925,2472,thuongmom1210,5
1925,2473,pham_thanh_tam_111,5
1925,2474,thodoan12022003,5
1925,2475,nguyenthinhvuong80,5
1925,2476,pjnctrj77x,5
1925,2477,louis10592,5
1925,2478,huynh_hieu_212005,5
1925,2479,doanthienmy.2018,5
1925,2480,hanpham_00,5
1925,2481,leanhhao19,5
1925,2482,mat.fast_tu_lap_ghep_tham_long,5
1925,2483,scorpionking99,5
1925,2484,minhluan240893,5
1925,2485,locnguyen290487,5
1925,2486,nguyentrunggggggg,5
1925,2487,meocon280194,5
1925,2488,huyquocpham15,5
1925,2489,erickennguyen,4
1925,2490,dunggnguyennnn,4
1925,2491,thuanlama1986,4
1925,2492,150415na,4
1925,2493,ejhksp06sv,3
1925,2494,chauloc1210,3
1925,2495,hoainam051292,2
1925,2496,hoangluan069,1
1926,2497,huynhminhyenchi,5
1926,2498,wygxebliv0okjggg72bv1g3s_ljp,5
1926,209,totram2820,5
1926,795,h*****1,5
1926,240,d*****4,5
1926,2499,lan.anh.tran.0204,5
1926,2500,hk8489,5
1926,2501,i*****y,5
1926,780,c*****3,5
1926,2502,2lujuphnt_,5
1926,2503,banhbeonguyen25493,5
1926,2504,ngatrinh63,5
1926,710,m*****n,5
1926,2505,anhhh_148,5
1926,1938,n*****2,5
1926,2506,aphuong92,5
1926,2507,q*****7,5
1926,2508,hongtrangsilk,5
1926,2509,nguyenhien2405,5
1926,2510,2610giang,5
1926,2511,hapham214,5
1926,2512,anhnguyet2182001,5
1926,2513,nguyenphuonglien36,5
1926,2514,lngocanh08,5
1926,2515,huonggg80,5
1926,2516,ngntrng,5
1926,2516,ngntrng,5
1926,2517,w*****1,5
1926,2500,hk8489,5
1926,2518,nguyenthuyhanh97,5
1926,2519,m*****9,5
1926,2520,trang2305,5
1926,2521,ntngocanh2505,5
1926,2522,vudung246,5
1926,2523,j*****h,5
1926,2524,ngankin,5
1926,533,v*****0,5
1926,2525,nguyenhuongf85,5
1926,2518,nguyenthuyhanh97,5
1926,368,n*****n,5
1926,533,v*****0,5
1926,2526,hoangtam131,5
1926,2527,k*****c,5
1926,2521,ntngocanh2505,5
1926,368,n*****n,5
1926,2522,vudung246,5
1926,2528,thaithingocduyen,5
1926,549,l*****2,5
1926,2529,tthengoc,5
1926,2530,longnalou,5
1926,2531,rosape102,5
1926,2532,huong76110119,5
1926,2533,kimhuecandy,5
1926,2534,lehuongchi200897,5
1926,2234,v*****8,4
1926,2535,thanhtruong1504,4
1926,2536,zaiiiiiii123,4
1926,2537,dinhlien09,4
1926,2538,ddthuyyen12,4
1926,2539,ntpanhh122,4
1926,289,d*****n,4
1926,2540,thambui0110,4
1926,2541,thinhhua86,4
1926,2542,changshop06,4
1926,2543,phantuantuthutho,4
1926,710,m*****n,4
1926,2544,kami.hong12,4
1926,2545,tiemongtho,4
1926,2546,k*****y,4
1926,2547,thanhduc0404,4
1926,2548,ha1998bv,4
1926,2549,phamlinhchi0907,4
1926,2550,duyen112109,4
1926,2551,tranvanloi1981,4
1926,2552,hoanganhquoc_1986,4
1926,2553,ngochiman,4
1926,2554,huyen13579,4
1926,2555,ngocchienthang,4
1926,2556,kimthanhphuong88,4
1926,2557,cochunau,4
1926,2558,nmtai,4
1926,2559,sn7h7ghgyv,4
1926,2560,phamhoabgnam2411,4
1926,2561,linhanh1984,4
1926,2562,trinhquangcan,4
1926,2563,nguyenbaouyen331,4
1926,2564,xxxxxxxxxxxxxxxxxxxxxxxxxxc,4
1926,2565,linhhhh16,4
1926,2566,nvquan123,4
1926,2567,tiendoan0007,4
1926,2568,nguyendangduong2711,4
1926,159,t*****2,4
1926,2569,minhtramle97,4
1926,2570,manhcuong19995,4
1926,2571,bithocola,4
1926,2572,6y2e2yondno_0bo1f9k4vt2497y9,4
1926,2573,ngankymai,4
1926,1305,m*****1,4
1926,2574,w0ajoit74b,4
1926,2575,md_ed,4
1926,2526,hoangtam131,3
1926,2576,uu6gzav5bd,3
1926,2577,hungvu_1982,3
1926,2578,ledung_303,3
1926,2579,hienxinh9x,3
1926,2580,phocgau2011,3
1926,199,Người dùng Shopee,3
1926,2581,jnklj,3
1926,2582,trantiensinh71,3
1926,2583,thuynguyen2251,3
1926,2584,ma3003_85,3
1926,2585,tranghuyen610,3
1926,2586,sonn.19,3
1926,2587,namthanh78,3
1926,2588,nguyenvanluong9898,3
1926,2589,lx05mwm9pd,3
1926,2590,v0_b6e4x2g,3
1926,852,h*****u,2
1926,2591,suvuimung,2
1926,852,h*****u,2
1926,2592,duyanhnguyen1298,2
1926,663,b*****h,2
1926,2593,hoanglinhriin,2
1926,2594,maivietkhanh1978,2
1926,2595,thu_0606,1
1926,2596,chunghai1983,1
1926,2597,giangtran30011985,1
1926,2598,real_nhk,1
1926,2599,t*****k,1
1927,2600,hatam1309,5
1927,2601,canadadai,5
1927,2602,s*****4,5
1927,2603,j*****0,5
1927,2604,yennhi1001,5
1927,1981,l*****5,5
1927,2605,minhh132,5
1927,2606,ngockanh.99,5
1927,105,h*****5,5
1927,2607,ngocngoccckk,5
1927,241,t*****5,5
1927,2608,tvkhang_97,5
1927,1727,a*****2,5
1927,958,n*****g,5
1927,2609,hueblue689,5
1927,2610,holenhantri,5
1927,1437,p*****0,5
1927,2611,d0974595528,5
1927,2612,hathao.bachboo,5
1927,2613,thutrang228,5
1927,2614,catthihaininh2111,5
1927,212,n*****7,5
1927,2615,pehang94,5
1927,2602,s*****4,5
1927,2602,s*****4,5
1927,2616,habaek0602,5
1927,2311,p*****5,5
1927,2617,tranluong456,5
1927,2618,thanhthao270103,5
1927,2619,lai._hiieeuu,5
1927,2620,thuphuong0569,5
1927,2621,letuongvan2506,5
1927,860,n*****1,5
1927,2622,loctran0304,5
1927,2623,phamhue1902,5
1927,2624,hanhpth315,5
1927,354,h*****0,5
1927,2625,h.aahihi,5
1927,212,n*****7,5
1927,711,h*****i,5
1927,2626,phanbnh214,5
1927,549,l*****2,5
1927,2627,hoang_long97,5
1927,2628,truonghyo1996,5
1927,2629,kienduc2000,5
1927,2630,laiphuhieep,5
1927,354,h*****0,5
1927,2631,9*****a,5
1927,795,h*****1,5
1927,504,k*****a,5
1927,295,d*****9,5
1927,2632,phungxuandan,5
1927,2633,dieulinh221099,5
1927,2634,thanhmai897,5
1927,2635,ryi6thanh8hd,4
1927,541,h*****3,4
1927,450,m*****5,4
1927,2636,trunglea,4
1927,2637,lyhaitq,4
1927,2638,luongngoc7499,4
1927,2639,anh_xuan_93,4
1927,2640,lazyoh,4
1927,2641,huytb07101993,4
1927,2642,hieugau140125,4
1928,2643,ngocanh127,5
1928,2644,congtusamac,5
1928,2645,nhattruong509,5
1928,2646,coco1208cvp,5
1928,2647,duongminhaaa,5
1928,2648,duongthiyentrinh98,5
1928,2649,p*****a,5
1928,2650,manhdzzzzzzzzzzzzzz,5
1928,2647,duongminhaaa,5
1928,2651,dinh45,5
1928,2652,khai_nd2801,5
1928,2653,familyisone2003,5
1928,2654,ngantr99,5
1928,1530,h*****g,5
1928,2655,nguyendinhlich,5
1928,2651,dinh45,5
1928,2656,giang04022000,5
1928,2657,x*****6,5
1928,2658,halam15071999,5
1928,164,t*****9,5
1928,2659,lonng00,5
1928,2660,dihuyen,5
1928,2661,thuongnguyen_86,5
1928,2284,m*****p,5
1928,2662,thinh.tran0808,5
1928,550,k*****5,5
1928,780,c*****3,5
1928,400,a*****4,5
1928,250,h*****6,5
1928,2663,hxtshop,5
1928,2664,bongvip2x,5
1928,2228,a*****6,5
1928,2665,yuviafashion01,5
1928,2666,lemy012,5
1928,2667,tobiasbui,5
1928,2668,huonghuong2001ll,5
1928,2669,hien1319,5
1928,164,t*****9,5
1928,365,l*****3,5
1928,2670,p*****h,5
1928,2671,pyh912,5
1928,1940,s*****9,5
1928,2672,dangthanhthuy.37,5
1928,1706,n*****h,5
1928,2673,kid112,5
1928,164,t*****9,5
1928,2674,duytrungtran,5
1928,164,t*****9,5
1928,2675,kieule549712345,5
1928,2676,vanson990519,5
1928,2677,leana1byt,5
1928,2678,nhat_nguyen_22,5
1928,2679,d6uti74zgm,5
1928,2680,phuonglun91,5
1928,1787,l*****8,4
1928,2681,kimphuongg904,4
1928,2682,a*****r,3
1928,2683,jesuisduy,3
1928,2684,khuongxinh6677028,3
1929,899,t*****c,5
1929,37,l*****7,5
1929,2000,y*****7,5
1929,2685,u*****n,5
1929,2686,rabinieqbsp6359,5
1929,2687,v*****3,5
1929,2688,lenganqzci,5
1929,2689,tangtammc,5
1929,2690,vietbichooxv5743,5
1929,2691,lieulieufdld2207,5
1929,1242,v*****n,5
1929,1295,v*****7,5
1929,486,h*****4,5
1929,1396,b*****2,5
1929,2692,tucaovan_4175,5
1929,2693,t*****p,5
1929,2694,hongtranai8760,5
1929,65,p*****8,5
1929,2599,t*****k,5
1929,899,t*****c,5
1929,2695,badongknjz,5
1929,2696,y0y22rgxu7,5
1929,2697,nghekem0912,5
1929,1688,q*****6,5
1929,1309,h*****_,5
1929,1988,l*****i,5
1929,2272,d*****g,5
1929,1539,t*****4,5
1929,2698,thegioidolot_93,5
1929,2699,thu9990,5
1929,2700,thanhtu0111,5
1929,2701,vattuytegiasi,5
1929,2702,dao_vu,5
1929,2703,trungmin27._,5
1929,2704,_wa3cf8gnj,5
1929,2705,babytoctem,5
1929,2706,changonqua,5
1929,1821,a*****9,5
1929,1821,a*****9,5
1929,505,t*****6,5
1929,2707,linhtm99,5
1929,2708,maiiduonggedm,5
1929,2709,langcaotuyen9333,5
1929,2710,linh_1998888,5
1929,2711,rpwcqd9rnh,5
1929,2696,y0y22rgxu7,5
1929,2712,hoangkhanhchi83,5
1929,2713,phanhalam,5
1929,2714,danglan1311,5
1929,2715,xuan12994,5
1929,2716,melinhdang,5
1929,2717,lehanh1368,5
1929,2718,hoangdang12234,5
1929,2719,suridoan.1606,5
1929,2720,hunghm1970,4
1929,167,t*****8,4
1929,2721,dangson99,4
1929,1393,t*****v,4
1929,2722,phuongmai9699,4
1929,808,y*****1,4
1929,2723,bon_kim_tang,4
1929,2724,vochithiennhan,4
1929,2725,kenjo1982,3
1929,2726,nana07082018,3
1929,768,n*****6,2
1929,2727,an_phong.97,2
1929,2728,hoalinh1607,2
1929,2729,khang3539017,1
1929,2730,vancongduong2801,1
1929,2731,vuvanhao1970,1
1930,2732,ngutks,5
1930,2733,minhkhanhvo07041996,5
1930,2734,vanmanhduong998,5
1930,2735,myduyen.tran,5
1930,2736,vipnd_1997,5
1930,2737,luccifer31,5
1930,2738,ngohoaichuan,5
1930,164,t*****9,5
1930,2739,trannleeduyykhaa20091995,5
1930,2740,nam_thann,5
1930,2741,thiennga.hahaha,5
1930,2742,truongphuong82,5
1930,2743,congdanh581,5
1930,2744,catus1310,5
1930,2745,thu.emm,5
1930,2746,2*****y,5
1930,2747,thuyvan164,5
1930,1397,p*****u,5
1930,2748,thanhtam1971993,5
1930,2749,nhatvunguyen86,5
1930,2750,ha.saitama,5
1930,2751,datkhanh203,5
1930,2752,trannguyendoantrinh,5
1930,2753,ngo.anh097,5
1930,2754,tungnguon,5
1930,2755,phamvanhung100,5
1930,2756,truongduydong,5
1930,2757,ken09112020,5
1930,164,t*****9,5
1930,2758,nhinhibank,5
1930,2759,trangtrangexo,5
1930,982,l*****9,5
1930,844,m*****0,5
1930,2760,ongiakute,5
1930,2761,nhbr1,5
1930,2762,intensityhl1,5
1930,2763,kimanh1001200,5
1930,2407,k*****0,5
1930,164,t*****9,5
1930,2764,leehai,5
1930,2765,noli1229,5
1930,2766,doanduykhanh1182000,5
1930,286,c*****2,5
1930,2767,xiu0912,5
1930,1938,n*****2,5
1930,2768,trankhaithi1995,5
1930,1981,l*****5,5
1930,2769,longkoj2k,5
1930,2770,longnguyen8888,5
1930,2771,stasusmt,5
1930,2772,languyen1989,5
1930,2773,nhiphuongthuy,5
1930,2774,minh_hieu1410,5
1930,2775,khanhduy251992,5
1930,2776,nguyentraly12345,4
1930,2777,quachxaolinh,4
1930,2778,conchim.non,4
1930,2779,huytu36,4
1930,2780,dotapgym789,4
1930,2781,hoangbinh181085,4
1930,2782,khangkhangchi,4
1930,2783,tiembanhtralam,4
1930,2784,vohoangdungg,4
1930,2785,phucuongrc,4
1930,2786,nguyencanh2017,4
1930,2787,thanhhai2491,4
1930,199,Người dùng Shopee,4
1930,2788,mina_minoo00,4
1930,2789,giangpubg,4
1930,2790,phuckhang2k,4
1930,2790,phuckhang2k,4
1930,2791,tamnghiaha,4
1930,2792,nhienhy19,4
1930,2793,anhtuan141193,4
1930,2794,goheo5213,4
1930,2795,bin_bin96,4
1930,2796,trunghau0708,4
1930,2797,ketamines1193,4
1930,2798,giakhanh14102016,4
1930,2799,tu.vo.1003,4
1930,2800,trannhatbaouyen,4
1930,2801,se7enbaolong1988,4
1930,2802,hoanganhbeohhhhh,4
1930,2803,bepbepbep20,4
1930,2804,namphieeu,4
1930,2805,huyhanda,4
1930,2806,b0w19x,4
1930,2807,baoquyensuri,4
1930,2808,lac_hotien,4
1930,199,Người dùng Shopee,4
1930,1705,d*****o,3
1930,2809,thienmanucian,3
1930,2810,letientrung99,3
1930,2811,manhquan22061995,3
1930,2812,vanhung1307,3
1930,2813,victorianana_2020,3
1930,2814,tranthientri1707,3
1930,2815,thanhlunxit,3
1930,2816,phongoc2018,3
1930,2817,bibvv,3
1930,2818,hailinh202,3
1930,2819,tientm2006,3
1930,2820,huenguyen1437,2
1930,2821,minhan.88,2
1930,2822,phuongmda1989,2
1930,2823,nkindly,2
1930,2824,bwind.fashion,2
1930,2825,eddie.rodc,2
1930,2826,hieu4648,1
1930,2827,quancrday,1
1930,2828,luckenzoshop,1
1930,2829,minhtan03071993,1
1930,2830,nguyenminhquan2005djchip,1
1930,199,Người dùng Shopee,1
